			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
IH 635 Eastbound	05:00:00	Car	2953	100.00	12470.59	4.22	1136.88	0.38	13017.35	4.41			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2953	100.00	12470.59	4.22	1136.88	0.38	13017.35	4.41			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	05:00:00	Car	3508	100.00	11649.51	3.32	692.57	0.20	12550.10	3.58			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3508	100.00	11649.51	3.32	692.57	0.20	12550.10	3.58			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	05:00:00	Car	1413	100.00	3285.10	2.32	217.10	0.15	3532.26	2.50			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1413	100.00	3285.10	2.32	217.10	0.15	3532.26	2.50			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	05:00:00	Car	1057	100.00	3079.40	2.91	192.00	0.18	3296.50	3.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1057	100.00	3079.40	2.91	192.00	0.18	3296.50	3.12			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	05:00:00	Car	21349	100.00	73691.34	3.45	47748.25	2.24	17355.96	0.81			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	21349	100.00	73722.15	3.45	47766.83	2.24	17363.96	0.81			Truck	11	N/A	30.80	2.80	18.57	1.69	8.00	0.73			
US 75 Frontage Rd Southbound	05:00:00	Car	17188	100.00	40330.16	2.35	20638.86	1.20	12800.46	0.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	17188	100.00	40345.46	2.35	20643.94	1.20	12807.37	0.75			Truck	7	N/A	15.30	2.19	5.09	0.73	6.91	0.99			
US 75 HOV Northbound	05:00:00	Car	798	100.00	5974.00	7.49	159.19	0.20	6073.69	7.61			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	798	100.00	5974.00	7.49	159.19	0.20	6073.69	7.61			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	05:00:00	Car	514	100.00	3721.00	7.24	119.09	0.23	3779.82	7.35			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	514	100.00	3721.00	7.24	119.09	0.23	3779.82	7.35			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	05:00:00	Car	11170	100.00	108032.74	9.67	54636.34	4.89	59018.86	5.28			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11170	100.00	108070.75	9.68	54654.37	4.89	59040.92	5.29			Truck	3	N/A	38.00	12.67	18.03	6.01	22.06	7.35			
US 75 Southbound	05:00:00	Car	10325	100.00	102207.65	9.90	50153.58	4.86	56769.55	5.50			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10325	100.00	102228.74	9.90	50161.41	4.86	56783.97	5.50			Truck	4	N/A	21.10	5.28	7.82	1.96	14.41	3.60			
Entire System	05:05:00	Car	92911	98.06	1086408.25	11.69	495157.91	5.33	431090.72	4.64			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1836	1.94	13193.59	7.19	888.25	0.48	12889.41	7.02			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	94747	100.00	1100162.75	11.61	496278.25	5.24	444192.72	4.69			Truck	30	N/A	561.10	18.70	232.12	7.74	212.54	7.08			
Greenville Ave Northbound	05:05:00	Car	7922	100.00	45001.22	5.68	28683.34	3.62	10305.45	1.30			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7922	100.00	45003.92	5.68	28684.08	3.62	10306.42	1.30			Truck	2	N/A	2.70	1.35	0.75	0.37	0.98	0.49			
Greenville Ave Southbound	05:05:00	Car	3847	100.00	14161.21	3.68	4250.97	1.11	6300.39	1.64			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3847	100.00	14183.00	3.69	4259.15	1.11	6308.76	1.64			Truck	6	N/A	21.80	3.63	8.18	1.36	8.37	1.40			
IH 635 Eastbound	05:05:00	Car	2593	100.00	11563.98	4.46	1035.24	0.40	12084.07	4.66			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2593	100.00	11563.98	4.46	1035.24	0.40	12084.07	4.66			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	05:05:00	Car	3378	100.00	11409.10	3.38	682.26	0.20	12267.02	3.63			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3378	100.00	11409.10	3.38	682.26	0.20	12267.02	3.63			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	05:05:00	Car	1315	100.00	3137.20	2.39	211.53	0.16	3373.88	2.57			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1315	100.00	3137.20	2.39	211.53	0.16	3373.88	2.57			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	05:05:00	Car	985	100.00	2922.00	2.97	181.27	0.18	3130.44	3.18			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	985	100.00	2922.00	2.97	181.27	0.18	3130.44	3.18			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	05:05:00	Car	20120	100.00	66364.78	3.30	42289.50	2.10	16106.06	0.80			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	20120	100.00	66404.48	3.30	42314.74	2.10	16115.40	0.80			Truck	9	N/A	39.70	4.41	25.24	2.80	9.35	1.04			
US 75 Frontage Rd Southbound	05:05:00	Car	16264	100.00	38291.12	2.35	19395.30	1.19	12281.61	0.76			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16264	100.00	38311.82	2.36	19405.84	1.19	12288.32	0.76			Truck	9	N/A	20.70	2.30	10.53	1.17	6.71	0.75			
US 75 HOV Northbound	05:05:00	Car	834	100.00	5959.40	7.15	158.10	0.19	6069.08	7.28			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	834	100.00	5959.40	7.15	158.10	0.19	6069.08	7.28			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	05:05:00	Car	474	100.00	3688.80	7.78	118.16	0.25	3731.96	7.87			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	474	100.00	3688.80	7.78	118.16	0.25	3731.96	7.87			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	05:05:00	Car	10736	100.00	107876.94	10.05	54532.63	5.08	58916.29	5.49			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10736	100.00	107914.95	10.05	54550.27	5.08	58938.77	5.49			Truck	3	N/A	38.00	12.67	17.64	5.88	22.48	7.49			
US 75 Southbound	05:05:00	Car	9699	100.00	98274.63	10.13	46236.76	4.77	56805.52	5.86			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	9699	100.00	98295.13	10.13	46243.45	4.77	56820.51	5.86			Truck	2	N/A	20.50	10.25	6.69	3.35	14.99	7.50			
Entire System	05:10:00	Car	81338	98.08	994508.25	12.23	455885.72	5.60	395442.72	4.86			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1589	1.92	12042.49	7.58	819.85	0.52	11752.71	7.40			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	82927	100.00	1007081.88	12.14	456928.94	5.51	407394.28	4.91			Truck	28	N/A	531.20	18.97	223.37	7.98	198.88	7.10			
Greenville Ave Northbound	05:10:00	Car	7200	100.00	42191.04	5.86	27222.35	3.78	9486.13	1.32			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7200	100.00	42193.73	5.86	27223.10	3.78	9487.11	1.32			Truck	2	N/A	2.70	1.35	0.75	0.37	0.98	0.49			
Greenville Ave Southbound	05:10:00	Car	3437	100.00	13327.11	3.88	4030.59	1.17	5907.66	1.72			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3437	100.00	13352.01	3.88	4039.79	1.18	5917.49	1.72			Truck	6	N/A	24.90	4.15	9.20	1.53	9.83	1.64			
IH 635 Eastbound	05:10:00	Car	2224	100.00	9926.00	4.46	885.88	0.40	10378.45	4.67			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2224	100.00	9926.00	4.46	885.88	0.40	10378.45	4.67			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	05:10:00	Car	3137	100.00	10502.91	3.35	640.74	0.20	11284.02	3.60			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3137	100.00	10502.91	3.35	640.74	0.20	11284.02	3.60			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	05:10:00	Car	1150	100.00	2691.70	2.34	183.41	0.16	2897.76	2.52			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1150	100.00	2691.70	2.34	183.41	0.16	2897.76	2.52			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	05:10:00	Car	845	100.00	2661.70	3.15	161.78	0.19	2848.85	3.37			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	845	100.00	2661.70	3.15	161.78	0.19	2848.85	3.37			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	05:10:00	Car	18043	100.00	57392.70	3.18	36153.54	2.00	14228.73	0.79			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	18043	100.00	57433.60	3.18	36180.43	2.01	14237.89	0.79			Truck	8	N/A	40.90	5.11	26.89	3.36	9.16	1.14			
US 75 Frontage Rd Southbound	05:10:00	Car	14550	100.00	33239.00	2.28	16439.91	1.13	10944.05	0.75			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14550	100.00	33259.00	2.29	16450.55	1.13	10950.21	0.75			Truck	9	N/A	20.00	2.22	10.65	1.18	6.17	0.69			
US 75 HOV Northbound	05:10:00	Car	788	100.00	5977.20	7.59	160.31	0.20	6085.57	7.72			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	788	100.00	5977.20	7.59	160.31	0.20	6085.57	7.72			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	05:10:00	Car	416	100.00	3373.40	8.11	109.77	0.26	3423.68	8.23			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	416	100.00	3373.40	8.11	109.77	0.26	3423.68	8.23			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	05:10:00	Car	9800	100.00	104611.70	10.67	53305.83	5.44	56641.48	5.78			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	9800	100.00	104646.29	10.68	53323.63	5.44	56659.93	5.78			Truck	3	N/A	34.60	11.53	17.80	5.93	18.45	6.15			
US 75 Southbound	05:10:00	Car	8750	100.00	90718.02	10.37	41149.09	4.70	54172.32	6.19			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8750	100.00	90743.52	10.37	41158.46	4.70	54189.83	6.19			Truck	2	N/A	25.50	12.75	9.37	4.68	17.51	8.75			
Entire System	05:15:00	Car	69869	98.14	871359.31	12.47	401928.75	5.75	346985.94	4.97			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1327	1.86	10428.19	7.86	702.15	0.53	10183.69	7.67			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	71196	100.00	882268.62	12.39	402828.94	5.66	357350.56	5.02			Truck	29	N/A	480.40	16.57	198.03	6.83	180.87	6.24			
Greenville Ave Northbound	05:15:00	Car	6250	100.00	37147.01	5.94	24291.26	3.89	8197.25	1.31			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6250	100.00	37148.71	5.94	24291.93	3.89	8197.77	1.31			Truck	1	N/A	1.70	1.70	0.67	0.67	0.51	0.51			
Greenville Ave Southbound	05:15:00	Car	2975	100.00	11887.90	4.00	3613.25	1.21	5269.12	1.77			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2975	100.00	11917.80	4.01	3623.74	1.22	5281.47	1.78			Truck	6	N/A	29.90	4.98	10.49	1.75	12.35	2.06			
IH 635 Eastbound	05:15:00	Car	1848	100.00	8220.01	4.45	720.21	0.39	8615.76	4.66			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1848	100.00	8220.01	4.45	720.21	0.39	8615.76	4.66			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	05:15:00	Car	2854	100.00	9345.20	3.27	574.04	0.20	10040.79	3.52			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2854	100.00	9345.20	3.27	574.04	0.20	10040.79	3.52			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	05:15:00	Car	924	100.00	2150.90	2.33	148.07	0.16	2313.13	2.50			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	924	100.00	2150.90	2.33	148.07	0.16	2313.13	2.50			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	05:15:00	Car	729	100.00	2397.30	3.29	146.78	0.20	2558.53	3.51			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	729	100.00	2397.30	3.29	146.78	0.20	2558.53	3.51			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	05:15:00	Car	15669	100.00	48900.66	3.12	30782.33	1.96	12148.76	0.78			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15669	100.00	48938.66	3.12	30809.19	1.97	12156.10	0.78			Truck	6	N/A	38.00	6.33	26.86	4.48	7.34	1.22			
US 75 Frontage Rd Southbound	05:15:00	Car	12229	100.00	26241.62	2.15	12118.98	0.99	9222.97	0.75			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	12229	100.00	26258.12	2.15	12127.88	0.99	9228.04	0.75			Truck	9	N/A	16.50	1.83	8.90	0.99	5.07	0.56			
US 75 HOV Northbound	05:15:00	Car	726	100.00	5681.00	7.83	149.97	0.21	5796.45	7.98			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	726	100.00	5681.00	7.83	149.97	0.21	5796.45	7.98			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	05:15:00	Car	360	100.00	2817.80	7.83	93.94	0.26	2863.97	7.96			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	360	100.00	2817.80	7.83	93.94	0.26	2863.97	7.96			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	05:15:00	Car	8681	100.00	98087.23	11.30	50931.46	5.87	52037.34	5.99			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8681	100.00	98112.74	11.30	50945.60	5.87	52049.69	6.00			Truck	2	N/A	25.50	12.75	14.14	7.07	12.35	6.18			
US 75 Southbound	05:15:00	Car	7638	100.00	80150.84	10.49	35217.19	4.61	49122.71	6.43			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7638	100.00	80177.34	10.50	35227.16	4.61	49140.65	6.43			Truck	2	N/A	26.50	13.25	9.97	4.98	17.94	8.97			
Entire System	05:20:00	Car	58802	98.23	727879.62	12.38	338383.22	5.75	289915.75	4.93			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1062	1.77	8620.10	8.12	570.25	0.54	8427.71	7.94			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	59864	100.00	736911.38	12.31	339118.03	5.66	298500.31	4.99			Truck	30	N/A	411.40	13.71	164.56	5.49	156.82	5.23			
Greenville Ave Northbound	05:20:00	Car	5087	100.00	31365.51	6.17	20852.16	4.10	6781.19	1.33			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5087	100.00	31367.21	6.17	20852.83	4.10	6781.70	1.33			Truck	1	N/A	1.70	1.70	0.67	0.67	0.51	0.51			
Greenville Ave Southbound	05:20:00	Car	2551	100.00	9702.70	3.80	2920.73	1.14	4339.09	1.70			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2551	100.00	9735.50	3.82	2932.51	1.15	4352.38	1.71			Truck	6	N/A	32.80	5.47	11.78	1.96	13.30	2.22			
IH 635 Eastbound	05:20:00	Car	1471	100.00	6163.40	4.19	525.38	0.36	6499.13	4.42			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1471	100.00	6163.40	4.19	525.38	0.36	6499.13	4.42			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	05:20:00	Car	2551	100.00	7988.40	3.13	495.22	0.19	8592.98	3.37			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2551	100.00	7988.40	3.13	495.22	0.19	8592.98	3.37			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	05:20:00	Car	693	100.00	1593.20	2.30	111.49	0.16	1715.18	2.48			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	693	100.00	1593.20	2.30	111.49	0.16	1715.18	2.48			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	05:20:00	Car	630	100.00	2027.70	3.22	125.80	0.20	2169.30	3.44			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	630	100.00	2027.70	3.22	125.80	0.20	2169.30	3.44			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	05:20:00	Car	13306	100.00	39772.31	2.99	24910.04	1.87	9984.67	0.75			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13306	100.00	39803.91	2.99	24933.03	1.87	9990.28	0.75			Truck	5	N/A	31.60	6.32	22.98	4.60	5.61	1.12			
US 75 Frontage Rd Southbound	05:20:00	Car	10207	100.00	19683.20	1.93	8405.46	0.82	7356.68	0.72			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10207	100.00	19697.40	1.93	8413.16	0.82	7361.02	0.72			Truck	8	N/A	14.20	1.78	7.69	0.96	4.34	0.54			
US 75 HOV Northbound	05:20:00	Car	606	100.00	5012.60	8.27	133.36	0.22	5126.97	8.46			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	606	100.00	5012.60	8.27	133.36	0.22	5126.97	8.46			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	05:20:00	Car	292	100.00	2192.20	7.51	72.95	0.25	2237.36	7.66			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	292	100.00	2192.20	7.51	72.95	0.25	2237.36	7.66			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
