			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
US 75 Frontage Rd Southbound	05:05:00	Car	16284	100.00	34190.37	2.10	15402.34	0.95	12218.55	0.75			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16284	100.00	34211.17	2.10	15412.50	0.95	12225.83	0.75			Truck	8	N/A	20.80	2.60	10.16	1.27	7.28	0.91			
US 75 HOV Northbound	05:05:00	Car	808	100.00	5920.40	7.33	150.87	0.19	6048.76	7.49			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	808	100.00	5920.40	7.33	150.87	0.19	6048.76	7.49			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	05:05:00	Car	472	100.00	3655.60	7.74	115.07	0.24	3693.87	7.83			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	472	100.00	3655.60	7.74	115.07	0.24	3693.87	7.83			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	05:05:00	Car	10602	100.00	108318.33	10.22	55459.75	5.23	58395.79	5.51			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10602	100.00	108354.73	10.22	55475.50	5.23	58418.52	5.51			Truck	4	N/A	36.40	9.10	15.74	3.94	22.73	5.68			
US 75 Southbound	05:05:00	Car	9716	100.00	100699.71	10.36	48457.29	4.99	57028.43	5.87			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	9716	100.00	100720.91	10.37	48464.72	4.99	57043.42	5.87			Truck	3	N/A	21.20	7.07	7.44	2.48	14.99	5.00			
Entire System	05:10:00	Car	81475	98.11	1010437.94	12.40	472283.72	5.80	394732.03	4.84			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1572	1.89	12481.29	7.94	803.90	0.51	12228.51	7.78			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	83047	100.00	1023404.75	12.32	473269.19	5.70	407157.38	4.90			Truck	33	N/A	485.50	14.71	181.55	5.50	196.78	5.96			
Greenville Ave Northbound	05:10:00	Car	7085	100.00	40462.33	5.71	25794.12	3.64	9293.22	1.31			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7085	100.00	40471.03	5.71	25800.87	3.64	9294.19	1.31			Truck	2	N/A	8.70	4.35	6.75	3.37	0.98	0.49			
Greenville Ave Southbound	05:10:00	Car	3587	100.00	13483.11	3.76	4097.05	1.14	5969.51	1.66			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3587	100.00	13503.01	3.76	4103.52	1.14	5977.84	1.67			Truck	5	N/A	19.90	3.98	6.46	1.29	8.34	1.67			
IH 635 Eastbound	05:10:00	Car	2214	100.00	10163.20	4.59	900.18	0.41	10629.99	4.80			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2214	100.00	10163.20	4.59	900.18	0.41	10629.99	4.80			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	05:10:00	Car	3102	100.00	10350.50	3.34	628.64	0.20	11125.45	3.59			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3102	100.00	10350.50	3.34	628.64	0.20	11125.45	3.59			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	05:10:00	Car	1149	100.00	2700.30	2.35	183.61	0.16	2907.23	2.53			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1149	100.00	2700.30	2.35	183.61	0.16	2907.23	2.53			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	05:10:00	Car	852	100.00	2579.00	3.03	159.56	0.19	2756.80	3.24			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	852	100.00	2579.00	3.03	159.56	0.19	2756.80	3.24			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	05:10:00	Car	17730	100.00	58560.81	3.30	35708.69	2.01	15308.12	0.86			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	17730	100.00	58580.21	3.30	35719.81	2.01	15313.51	0.86			Truck	8	N/A	19.40	2.42	11.12	1.39	5.38	0.67			
US 75 Frontage Rd Southbound	05:10:00	Car	14480	100.00	29667.70	2.05	12932.26	0.89	10898.33	0.75			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14480	100.00	29688.70	2.05	12944.85	0.89	10904.16	0.75			Truck	7	N/A	21.00	3.00	12.59	1.80	5.82	0.83			
US 75 HOV Northbound	05:10:00	Car	786	100.00	5908.60	7.52	151.68	0.19	6018.57	7.66			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	786	100.00	5908.60	7.52	151.68	0.19	6018.57	7.66			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	05:10:00	Car	414	100.00	3363.00	8.12	108.25	0.26	3413.67	8.25			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	414	100.00	3363.00	8.12	108.25	0.26	3413.67	8.25			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	05:10:00	Car	9700	100.00	104060.53	10.73	53313.25	5.50	56044.11	5.78			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	9700	100.00	104094.73	10.73	53330.43	5.50	56062.79	5.78			Truck	4	N/A	34.20	8.55	17.17	4.29	18.68	4.67			
US 75 Southbound	05:10:00	Car	8770	100.00	92753.78	10.58	43098.32	4.91	54256.10	6.19			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8770	100.00	92779.38	10.58	43108.07	4.92	54273.34	6.19			Truck	2	N/A	25.60	12.80	9.76	4.88	17.24	8.62			
Entire System	05:15:00	Car	70293	98.11	891539.31	12.68	420797.03	5.99	347404.00	4.94			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1353	1.89	10819.59	8.00	708.10	0.52	10588.24	7.83			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	71646	100.00	902795.94	12.60	421665.97	5.89	358169.84	5.00			Truck	32	N/A	436.60	13.64	160.83	5.03	177.67	5.55			
Greenville Ave Northbound	05:15:00	Car	6407	100.00	36710.98	5.73	23585.62	3.68	8364.94	1.31			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6407	100.00	36718.68	5.73	23592.29	3.68	8365.45	1.31			Truck	1	N/A	7.70	7.70	6.67	6.67	0.51	0.51			
Greenville Ave Southbound	05:15:00	Car	3117	100.00	12069.40	3.87	3704.30	1.19	5326.78	1.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3117	100.00	12096.00	3.88	3712.38	1.19	5338.45	1.71			Truck	6	N/A	26.60	4.43	8.08	1.35	11.67	1.95			
IH 635 Eastbound	05:15:00	Car	1870	100.00	8397.11	4.49	731.21	0.39	8807.55	4.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1870	100.00	8397.11	4.49	731.21	0.39	8807.55	4.71			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	05:15:00	Car	2835	100.00	9137.00	3.22	563.23	0.20	9813.07	3.46			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2835	100.00	9137.00	3.22	563.23	0.20	9813.07	3.46			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	05:15:00	Car	928	100.00	2155.30	2.32	148.27	0.16	2316.99	2.50			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	928	100.00	2155.30	2.32	148.27	0.16	2316.99	2.50			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	05:15:00	Car	747	100.00	2398.30	3.21	146.01	0.20	2568.00	3.44			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	747	100.00	2398.30	3.21	146.01	0.20	2568.00	3.44			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	05:15:00	Car	15700	100.00	54425.80	3.47	34217.61	2.18	13561.66	0.86			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15700	100.00	54443.30	3.47	34228.21	2.18	13566.16	0.86			Truck	6	N/A	17.50	2.92	10.59	1.77	4.50	0.75			
US 75 Frontage Rd Southbound	05:15:00	Car	12356	100.00	24025.11	1.94	10132.80	0.82	9071.33	0.73			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	12356	100.00	24043.01	1.95	10143.80	0.82	9076.19	0.73			Truck	8	N/A	17.90	2.24	11.00	1.37	4.86	0.61			
US 75 HOV Northbound	05:15:00	Car	730	100.00	5416.60	7.42	139.33	0.19	5535.95	7.58			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	730	100.00	5416.60	7.42	139.33	0.19	5535.95	7.58			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	05:15:00	Car	368	100.00	2853.00	7.75	93.47	0.25	2902.03	7.89			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	368	100.00	2853.00	7.75	93.47	0.25	2902.03	7.89			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	05:15:00	Car	8685	100.00	96631.30	11.13	49858.05	5.74	51629.11	5.94			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8685	100.00	96656.30	11.13	49872.28	5.74	51640.83	5.95			Truck	2	N/A	25.00	12.50	14.22	7.11	11.72	5.86			
US 75 Southbound	05:15:00	Car	7666	100.00	81830.26	10.67	36875.03	4.81	49149.67	6.41			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7666	100.00	81857.36	10.68	36885.64	4.81	49167.61	6.41			Truck	2	N/A	27.10	13.55	10.62	5.31	17.94	8.97			
Entire System	05:20:00	Car	59138	98.18	747455.38	12.64	356354.03	6.03	290674.12	4.92			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1098	1.82	8850.79	8.06	591.50	0.54	8648.22	7.88			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	60236	100.00	756671.25	12.56	357081.12	5.93	299470.00	4.97			Truck	29	N/A	364.90	12.58	135.59	4.68	147.67	5.09			
Greenville Ave Northbound	05:20:00	Car	5365	100.00	31519.40	5.88	20372.03	3.80	7160.87	1.33			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5365	100.00	31527.10	5.88	20378.70	3.80	7161.39	1.33			Truck	1	N/A	7.70	7.70	6.67	6.67	0.51	0.51			
Greenville Ave Southbound	05:20:00	Car	2635	100.00	9961.40	3.78	3036.70	1.15	4437.83	1.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2635	100.00	9992.80	3.79	3047.24	1.16	4450.98	1.69			Truck	6	N/A	31.40	5.23	10.54	1.76	13.15	2.19			
IH 635 Eastbound	05:20:00	Car	1514	100.00	6330.20	4.18	535.46	0.35	6676.33	4.41			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1514	100.00	6330.20	4.18	535.46	0.35	6676.33	4.41			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	05:20:00	Car	2564	100.00	7778.30	3.03	488.65	0.19	8370.25	3.26			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2564	100.00	7778.30	3.03	488.65	0.19	8370.25	3.26			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	05:20:00	Car	695	100.00	1591.60	2.29	111.51	0.16	1713.59	2.47			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	695	100.00	1591.60	2.29	111.51	0.16	1713.59	2.47			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	05:20:00	Car	610	100.00	1936.40	3.17	120.60	0.20	2071.48	3.40			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	610	100.00	1936.40	3.17	120.60	0.20	2071.48	3.40			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	05:20:00	Car	13434	100.00	47332.12	3.52	30577.15	2.28	11261.10	0.84			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13434	100.00	47344.62	3.52	30584.55	2.28	11264.34	0.84			Truck	4	N/A	12.50	3.12	7.41	1.85	3.24	0.81			
US 75 Frontage Rd Southbound	05:20:00	Car	10014	100.00	18154.11	1.81	7200.23	0.72	7143.62	0.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10014	100.00	18169.90	1.81	7210.18	0.72	7147.75	0.71			Truck	7	N/A	15.80	2.26	9.96	1.42	4.13	0.59			
US 75 HOV Northbound	05:20:00	Car	604	100.00	4628.40	7.66	122.03	0.20	4743.63	7.85			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	604	100.00	4628.40	7.66	122.03	0.20	4743.63	7.85			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	05:20:00	Car	296	100.00	2238.80	7.56	74.39	0.25	2280.06	7.70			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	296	100.00	2238.80	7.56	74.39	0.25	2280.06	7.70			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	05:20:00	Car	7540	100.00	86949.34	11.53	45325.54	6.01	45933.87	6.09			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7540	100.00	86969.34	11.53	45337.46	6.01	45942.62	6.09			Truck	2	N/A	20.00	10.00	11.92	5.96	8.75	4.38			
US 75 Southbound	05:20:00	Car	6500	100.00	67762.26	10.42	29736.02	4.57	41648.44	6.41			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6500	100.00	67784.56	10.43	29745.90	4.58	41661.91	6.41			Truck	2	N/A	22.30	11.15	9.88	4.94	13.48	6.74			
Entire System	05:25:00	Car	47894	98.30	586056.62	12.24	283600.41	5.92	227274.89	4.75			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	829	1.70	6924.40	8.35	477.80	0.58	6751.84	8.14			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	48723	100.00	593254.75	12.18	284177.66	5.83	234137.86	4.81			Truck	21	N/A	273.80	13.04	99.45	4.74	111.21	5.30			
Greenville Ave Northbound	05:25:00	Car	4312	100.00	25831.80	5.99	16470.51	3.82	6069.11	1.41			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4312	100.00	25839.50	5.99	16477.18	3.82	6069.62	1.41			Truck	1	N/A	7.70	7.70	6.67	6.67	0.51	0.51			
Greenville Ave Southbound	05:25:00	Car	2036	100.00	7370.90	3.62	2202.53	1.08	3337.47	1.64			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2036	100.00	7396.00	3.63	2210.65	1.09	3347.95	1.64			Truck	4	N/A	25.10	6.27	8.11	2.03	10.48	2.62			
IH 635 Eastbound	05:25:00	Car	1107	100.00	4216.21	3.81	324.03	0.29	4496.05	4.06			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1107	100.00	4216.21	3.81	324.03	0.29	4496.05	4.06			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	05:25:00	Car	2226	100.00	6200.91	2.79	396.59	0.18	6681.13	3.00			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2226	100.00	6200.91	2.79	396.59	0.18	6681.13	3.00			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	05:25:00	Car	494	100.00	1010.70	2.05	73.41	0.15	1091.90	2.21			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	494	100.00	1010.70	2.05	73.41	0.15	1091.90	2.21			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	05:25:00	Car	450	100.00	1494.30	3.32	92.12	0.20	1600.21	3.56			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	450	100.00	1494.30	3.32	92.12	0.20	1600.21	3.56			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	05:25:00	Car	10867	100.00	37900.38	3.49	25000.54	2.30	8684.94	0.80			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10867	100.00	37912.38	3.49	25007.88	2.30	8687.87	0.80			Truck	4	N/A	12.00	3.00	7.34	1.84	2.93	0.73			
US 75 Frontage Rd Southbound	05:25:00	Car	7579	100.00	12428.10	1.64	4629.56	0.61	5098.79	0.67			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7579	100.00	12441.50	1.64	4638.65	0.61	5101.88	0.67			Truck	5	N/A	13.40	2.68	9.08	1.82	3.09	0.62			
US 75 HOV Northbound	05:25:00	Car	488	100.00	3848.00	7.89	102.49	0.21	3938.23	8.07			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	488	100.00	3848.00	7.89	102.49	0.21	3938.23	8.07			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	05:25:00	Car	230	100.00	1604.00	6.97	53.35	0.23	1645.66	7.16			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	230	100.00	1604.00	6.97	53.35	0.23	1645.66	7.16			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	05:25:00	Car	6317	100.00	75202.45	11.90	39820.03	6.30	39044.82	6.18			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6317	100.00	75215.95	11.91	39828.90	6.31	39049.82	6.18			Truck	1	N/A	13.50	13.50	8.88	8.88	5.01	5.01			
US 75 Southbound	05:25:00	Car	5173	100.00	52895.46	10.23	22847.39	4.42	32970.57	6.37			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5173	100.00	52912.77	10.23	22855.21	4.42	32980.84	6.38			Truck	2	N/A	17.30	8.65	7.82	3.91	10.27	5.13			
Entire System	05:30:00	Car	36454	98.46	413902.19	11.35	204537.67	5.61	160026.50	4.39			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	572	1.54	4861.40	8.50	365.90	0.64	4709.58	8.23			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	37026	100.00	418929.44	11.31	204964.70	5.54	164803.34	4.45			Truck	17	N/A	166.00	9.76	61.13	3.60	67.29	3.96			
Greenville Ave Northbound	05:30:00	Car	3271	100.00	20397.00	6.24	12780.92	3.91	4970.94	1.52			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3271	100.00	20402.40	6.24	12786.32	3.91	4970.94	1.52			Truck	1	N/A	5.40	5.40	5.40	5.40	0.00	0.00			
Greenville Ave Southbound	05:30:00	Car	1413	100.00	4612.70	3.26	1254.46	0.89	2192.10	1.55			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1413	100.00	4629.40	3.28	1259.69	0.89	2199.45	1.56			Truck	3	N/A	16.70	5.57	5.24	1.75	7.35	2.45			
