			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
US 75 Southbound	04:55:00	Car	7502	100.00	47284.18	6.30	5523.67	0.74	47307.73	6.31			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7502	100.00	47327.28	6.31	5527.26	0.74	47352.42	6.31			Truck	5	N/A	43.10	8.62	3.59	0.72	44.69	8.94			
Entire System	05:00:00	Car	80347	98.63	656951.19	8.18	190927.84	2.38	349379.53	4.35			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1120	1.37	7602.60	6.79	512.80	0.46	7428.84	6.63			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	81467	100.00	664950.06	8.16	191551.95	2.35	357014.19	4.38			Truck	21	N/A	396.50	18.88	111.32	5.30	205.77	9.80			
Greenville Ave Northbound	05:00:00	Car	5572	100.00	12949.40	2.32	3987.16	0.72	5511.69	0.99			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5572	100.00	12953.00	2.32	3988.84	0.72	5512.75	0.99			Truck	4	N/A	3.60	0.90	1.68	0.42	1.06	0.27			
Greenville Ave Southbound	05:00:00	Car	2803	100.00	5692.70	2.03	1326.23	0.47	2779.07	0.99			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2803	100.00	5695.20	2.03	1326.90	0.47	2780.32	0.99			Truck	3	N/A	2.50	0.83	0.66	0.22	1.25	0.42			
IH 635 Eastbound	05:00:00	Car	2608	100.00	11368.30	4.36	942.53	0.36	11970.42	4.59			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2608	100.00	11368.30	4.36	942.53	0.36	11970.42	4.59			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	05:00:00	Car	2810	100.00	9813.91	3.49	568.28	0.20	10568.55	3.76			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2810	100.00	9813.91	3.49	568.28	0.20	10568.55	3.76			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	05:00:00	Car	1015	100.00	2901.30	2.86	186.14	0.18	3137.06	3.09			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1015	100.00	2901.30	2.86	186.14	0.18	3137.06	3.09			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	05:00:00	Car	1060	100.00	3325.20	3.14	212.04	0.20	3547.34	3.35			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1060	100.00	3325.20	3.14	212.04	0.20	3547.34	3.35			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	05:00:00	Car	16529	100.00	41018.00	2.48	22753.37	1.38	12156.63	0.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16529	100.00	41032.60	2.48	22759.11	1.38	12162.30	0.74			Truck	10	N/A	14.60	1.46	5.74	0.57	5.67	0.57			
US 75 Frontage Rd Southbound	05:00:00	Car	13719	100.00	21037.71	1.53	6284.03	0.46	9584.21	0.70			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13719	100.00	21069.30	1.54	6294.71	0.46	9597.88	0.70			Truck	12	N/A	31.60	2.63	10.68	0.89	13.67	1.14			
US 75 HOV Northbound	05:00:00	Car	410	100.00	2915.60	7.11	78.18	0.19	2984.04	7.28			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	410	100.00	2915.60	7.11	78.18	0.19	2984.04	7.28			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	05:00:00	Car	122	100.00	790.00	6.48	30.57	0.25	796.38	6.53			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	122	100.00	790.00	6.48	30.57	0.25	796.38	6.53			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	05:00:00	Car	9259	100.00	59705.29	6.45	8974.23	0.97	57856.00	6.25			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	9259	100.00	59729.70	6.45	8976.23	0.97	57881.45	6.25			Truck	3	N/A	24.40	8.13	2.00	0.67	25.46	8.49			
US 75 Southbound	05:00:00	Car	7423	100.00	46863.38	6.31	5409.40	0.73	46998.97	6.33			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7423	100.00	46908.78	6.32	5412.91	0.73	47046.53	6.34			Truck	7	N/A	45.40	6.49	3.51	0.50	47.56	6.79			
Entire System	05:05:00	Car	70402	98.50	626551.94	8.90	181822.00	2.58	334230.28	4.75			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1070	1.50	7611.10	7.11	512.30	0.48	7436.11	6.95			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	71472	100.00	634580.62	8.88	182447.02	2.55	341885.78	4.78			Truck	25	N/A	417.30	16.69	112.73	4.51	219.43	8.78			
Greenville Ave Northbound	05:05:00	Car	5374	100.00	12611.29	2.35	3895.23	0.72	5377.04	1.00			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5374	100.00	12618.49	2.35	3896.81	0.73	5380.49	1.00			Truck	3	N/A	7.20	2.40	1.58	0.53	3.44	1.15			
Greenville Ave Southbound	05:05:00	Car	2623	100.00	5578.10	2.13	1332.23	0.51	2705.08	1.03			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2623	100.00	5580.60	2.13	1332.90	0.51	2706.33	1.03			Truck	3	N/A	2.50	0.83	0.66	0.22	1.25	0.42			
IH 635 Eastbound	05:05:00	Car	2332	100.00	10687.40	4.58	870.82	0.37	11272.28	4.83			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2332	100.00	10687.40	4.58	870.82	0.37	11272.28	4.83			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	05:05:00	Car	2649	100.00	9413.91	3.55	549.94	0.21	10128.54	3.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2649	100.00	9413.91	3.55	549.94	0.21	10128.54	3.82			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	05:05:00	Car	936	100.00	2719.90	2.91	178.53	0.19	2930.45	3.13			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	936	100.00	2719.90	2.91	178.53	0.19	2930.45	3.13			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	05:05:00	Car	1033	100.00	3248.00	3.14	204.69	0.20	3478.10	3.37			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1033	100.00	3248.00	3.14	204.69	0.20	3478.10	3.37			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	05:05:00	Car	15562	100.00	39179.29	2.52	21701.91	1.39	11662.04	0.75			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15562	100.00	39194.98	2.52	21709.30	1.40	11667.21	0.75			Truck	8	N/A	15.70	1.96	7.39	0.92	5.17	0.65			
US 75 Frontage Rd Southbound	05:05:00	Car	12941	100.00	21459.31	1.66	7221.11	0.56	9271.50	0.72			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	12941	100.00	21494.91	1.66	7236.69	0.56	9284.73	0.72			Truck	13	N/A	35.60	2.74	15.58	1.20	13.24	1.02			
US 75 HOV Northbound	05:05:00	Car	404	100.00	3186.40	7.89	86.97	0.22	3244.80	8.03			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	404	100.00	3186.40	7.89	86.97	0.22	3244.80	8.03			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	05:05:00	Car	118	100.00	748.40	6.34	28.29	0.24	758.24	6.43			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	118	100.00	748.40	6.34	28.29	0.24	758.24	6.43			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	05:05:00	Car	8731	100.00	57068.02	6.54	8182.01	0.94	55865.30	6.40			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8731	100.00	57092.43	6.54	8184.01	0.94	55890.76	6.40			Truck	3	N/A	24.40	8.13	2.00	0.67	25.46	8.49			
US 75 Southbound	05:05:00	Car	6804	100.00	45335.93	6.66	5229.06	0.77	45423.95	6.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6804	100.00	45388.03	6.67	5233.45	0.77	45477.88	6.68			Truck	6	N/A	52.10	8.68	4.39	0.73	53.93	8.99			
Entire System	05:10:00	Car	60332	98.47	559849.00	9.28	165277.70	2.74	298207.44	4.94			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	936	1.53	7058.70	7.54	474.80	0.51	6894.59	7.37			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	61268	100.00	567294.62	9.26	165860.53	2.71	305302.31	4.98			Truck	28	N/A	386.60	13.81	108.03	3.86	200.37	7.16			
Greenville Ave Northbound	05:10:00	Car	4719	100.00	11039.40	2.34	3197.69	0.68	4881.12	1.03			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4719	100.00	11048.70	2.34	3199.67	0.68	4885.69	1.04			Truck	3	N/A	9.30	3.10	1.98	0.66	4.57	1.52			
Greenville Ave Southbound	05:10:00	Car	2382	100.00	5043.10	2.12	1225.01	0.51	2426.83	1.02			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2382	100.00	5049.10	2.12	1226.58	0.51	2429.63	1.02			Truck	4	N/A	6.00	1.50	1.57	0.39	2.79	0.70			
IH 635 Eastbound	05:10:00	Car	2025	100.00	9060.00	4.47	731.47	0.36	9574.65	4.73			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2025	100.00	9060.00	4.47	731.47	0.36	9574.65	4.73			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	05:10:00	Car	2341	100.00	8314.50	3.55	502.08	0.21	8926.44	3.81			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2341	100.00	8314.50	3.55	502.08	0.21	8926.44	3.81			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	05:10:00	Car	828	100.00	2353.00	2.84	156.54	0.19	2537.79	3.06			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	828	100.00	2353.00	2.84	156.54	0.19	2537.79	3.06			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	05:10:00	Car	908	100.00	2977.80	3.28	188.41	0.21	3188.39	3.51			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	908	100.00	2977.80	3.28	188.41	0.21	3188.39	3.51			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	05:10:00	Car	13753	100.00	34012.81	2.47	18866.52	1.37	10138.51	0.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13753	100.00	34027.51	2.47	18873.70	1.37	10143.19	0.74			Truck	7	N/A	14.70	2.10	7.18	1.03	4.68	0.67			
US 75 Frontage Rd Southbound	05:10:00	Car	11449	100.00	20970.30	1.83	8300.97	0.73	8263.57	0.72			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11449	100.00	21008.70	1.83	8319.05	0.73	8277.17	0.72			Truck	12	N/A	38.40	3.20	18.08	1.51	13.60	1.13			
US 75 HOV Northbound	05:10:00	Car	382	100.00	3285.80	8.60	88.98	0.23	3324.44	8.70			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	382	100.00	3285.80	8.60	88.98	0.23	3324.44	8.70			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	05:10:00	Car	102	100.00	653.60	6.41	25.11	0.25	658.30	6.45			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	102	100.00	653.60	6.41	25.11	0.25	658.30	6.45			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	05:10:00	Car	7727	100.00	51711.10	6.69	6967.85	0.90	51241.64	6.63			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7727	100.00	51734.70	6.70	6969.84	0.90	51266.21	6.63			Truck	3	N/A	23.60	7.87	1.99	0.66	24.57	8.19			
US 75 Southbound	05:10:00	Car	5918	100.00	41650.91	7.04	4937.61	0.83	41613.71	7.03			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5918	100.00	41696.61	7.05	4941.52	0.83	41660.96	7.04			Truck	5	N/A	45.70	9.14	3.91	0.78	47.25	9.45			
Entire System	05:15:00	Car	50334	98.45	473099.34	9.40	143152.97	2.84	250674.23	4.98			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	790	1.55	6175.40	7.82	393.70	0.50	6052.91	7.66			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	51124	100.00	479621.09	9.38	143648.28	2.81	256900.78	5.03			Truck	32	N/A	346.30	10.82	101.61	3.18	173.66	5.43			
Greenville Ave Northbound	05:15:00	Car	3822	100.00	9088.60	2.38	2482.80	0.65	4112.45	1.08			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3822	100.00	9097.00	2.38	2484.79	0.65	4116.56	1.08			Truck	2	N/A	8.40	4.20	1.98	0.99	4.11	2.05			
Greenville Ave Southbound	05:15:00	Car	2026	100.00	4260.90	2.10	1049.30	0.52	2047.99	1.01			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2026	100.00	4266.90	2.11	1050.87	0.52	2050.78	1.01			Truck	4	N/A	6.00	1.50	1.57	0.39	2.79	0.70			
IH 635 Eastbound	05:15:00	Car	1665	100.00	7363.51	4.42	572.15	0.34	7810.63	4.69			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1665	100.00	7363.51	4.42	572.15	0.34	7810.63	4.69			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	05:15:00	Car	2019	100.00	7028.71	3.48	427.76	0.21	7548.18	3.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2019	100.00	7028.71	3.48	427.76	0.21	7548.18	3.74			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	05:15:00	Car	681	100.00	1853.60	2.72	125.58	0.18	1995.81	2.93			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	681	100.00	1853.60	2.72	125.58	0.18	1995.81	2.93			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	05:15:00	Car	708	100.00	2471.10	3.49	156.60	0.22	2642.12	3.73			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	708	100.00	2471.10	3.49	156.60	0.22	2642.12	3.73			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	05:15:00	Car	11683	100.00	27848.81	2.38	15478.40	1.32	8305.97	0.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11683	100.00	27860.91	2.38	15485.26	1.33	8309.24	0.71			Truck	6	N/A	12.10	2.02	6.85	1.14	3.27	0.55			
US 75 Frontage Rd Southbound	05:15:00	Car	9932	100.00	19390.51	1.95	8641.89	0.87	7034.15	0.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	9932	100.00	19427.41	1.96	8662.63	0.87	7045.01	0.71			Truck	12	N/A	36.90	3.07	20.75	1.73	10.86	0.90			
US 75 HOV Northbound	05:15:00	Car	368	100.00	3164.00	8.60	84.72	0.23	3218.33	8.75			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	368	100.00	3164.00	8.60	84.72	0.23	3218.33	8.75			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	05:15:00	Car	84	100.00	543.40	6.47	20.60	0.25	551.34	6.56			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	84	100.00	543.40	6.47	20.60	0.25	551.34	6.56			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	05:15:00	Car	6555	100.00	44170.58	6.74	5594.25	0.85	44264.50	6.75			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6555	100.00	44190.18	6.74	5595.97	0.85	44284.80	6.76			Truck	2	N/A	19.60	9.80	1.72	0.86	20.30	10.15			
US 75 Southbound	05:15:00	Car	4947	100.00	35492.29	7.17	4316.76	0.87	35347.91	7.15			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4947	100.00	35529.29	7.18	4319.97	0.87	35386.11	7.15			Truck	5	N/A	37.00	7.40	3.22	0.64	38.21	7.64			
Entire System	05:20:00	Car	40788	98.42	373110.66	9.15	114603.62	2.81	197780.45	4.85			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	655	1.58	5091.00	7.77	345.40	0.53	4968.42	7.59			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	41443	100.00	378491.97	9.13	115037.61	2.78	202888.75	4.90			Truck	30	N/A	290.40	9.68	88.59	2.95	139.82	4.66			
Greenville Ave Northbound	05:20:00	Car	3048	100.00	7253.80	2.38	1986.54	0.65	3294.69	1.08			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3048	100.00	7262.20	2.38	1988.53	0.65	3298.80	1.08			Truck	2	N/A	8.40	4.20	1.98	0.99	4.11	2.05			
Greenville Ave Southbound	05:20:00	Car	1671	100.00	3337.00	2.00	833.81	0.50	1603.32	0.96			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1671	100.00	3342.90	2.00	835.37	0.50	1606.03	0.96			Truck	3	N/A	5.90	1.97	1.57	0.52	2.72	0.91			
IH 635 Eastbound	05:20:00	Car	1317	100.00	5573.50	4.23	435.37	0.33	5923.88	4.50			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1317	100.00	5573.50	4.23	435.37	0.33	5923.88	4.50			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	05:20:00	Car	1678	100.00	5641.60	3.36	351.02	0.21	6071.47	3.62			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1678	100.00	5641.60	3.36	351.02	0.21	6071.47	3.62			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	05:20:00	Car	535	100.00	1389.80	2.60	96.20	0.18	1500.81	2.81			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	535	100.00	1389.80	2.60	96.20	0.18	1500.81	2.81			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	05:20:00	Car	563	100.00	2047.60	3.64	129.05	0.23	2191.17	3.89			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	563	100.00	2047.60	3.64	129.05	0.23	2191.17	3.89			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
