			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
US 75 HOV Southbound	04:35:00	Car	402	100.00	3022.60	7.52	93.81	0.23	3048.14	7.58			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	402	100.00	3022.60	7.52	93.81	0.23	3048.14	7.58			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	04:35:00	Car	10124	100.00	101067.78	9.98	59576.12	5.88	45872.59	4.53			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10124	100.00	101080.28	9.98	59584.04	5.89	45877.56	4.53			Truck	1	N/A	12.50	12.50	7.92	7.92	4.98	4.98			
US 75 Southbound	04:35:00	Car	10381	100.00	106837.73	10.29	55527.36	5.35	55827.38	5.38			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10381	100.00	106884.92	10.30	55551.74	5.35	55852.14	5.38			Truck	3	N/A	47.20	15.73	24.38	8.13	24.76	8.25			
Entire System	04:40:00	Car	109427	98.39	1218054.88	11.13	599420.62	5.48	440691.78	4.03			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1792	1.61	14118.59	7.88	829.00	0.46	13926.00	7.77			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	111219	100.00	1232710.38	11.08	600491.75	5.40	454808.34	4.09			Truck	28	N/A	536.30	19.15	242.14	8.65	190.34	6.80			
Greenville Ave Northbound	04:40:00	Car	8543	100.00	37886.89	4.43	23223.54	2.72	9236.13	1.08			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8543	100.00	37893.69	4.44	23226.07	2.72	9238.62	1.08			Truck	6	N/A	6.80	1.13	2.53	0.42	2.49	0.42			
Greenville Ave Southbound	04:40:00	Car	4437	100.00	13772.70	3.10	4802.53	1.08	5682.02	1.28			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4437	100.00	13773.00	3.10	4802.83	1.08	5682.02	1.28			Truck	1	N/A	0.30	0.30	0.30	0.30	0.00	0.00			
IH 635 Eastbound	04:40:00	Car	2925	100.00	12095.28	4.14	1189.82	0.41	12508.36	4.28			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2925	100.00	12095.28	4.14	1189.82	0.41	12508.36	4.28			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	04:40:00	Car	3468	100.00	11832.51	3.41	701.50	0.20	12739.16	3.67			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3468	100.00	11832.51	3.41	701.50	0.20	12739.16	3.67			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	04:40:00	Car	1542	100.00	3378.30	2.19	231.03	0.15	3631.61	2.36			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1542	100.00	3378.30	2.19	231.03	0.15	3631.61	2.36			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	04:40:00	Car	1275	100.00	3911.00	3.07	252.12	0.20	4178.99	3.28			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1275	100.00	3911.00	3.07	252.12	0.20	4178.99	3.28			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	04:40:00	Car	21675	100.00	74240.45	3.43	48684.99	2.25	17068.51	0.79			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	21675	100.00	74265.85	3.43	48700.23	2.25	17075.28	0.79			Truck	7	N/A	25.40	3.63	15.23	2.18	6.77	0.97			
US 75 Frontage Rd Southbound	04:40:00	Car	17151	100.00	30655.70	1.79	11646.07	0.68	12391.71	0.72			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	17151	100.00	30676.80	1.79	11654.29	0.68	12400.61	0.72			Truck	5	N/A	21.10	4.22	8.22	1.64	8.90	1.78			
US 75 HOV Northbound	04:40:00	Car	640	100.00	4559.80	7.12	112.98	0.18	4641.11	7.25			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	640	100.00	4559.80	7.12	112.98	0.18	4641.11	7.25			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	04:40:00	Car	448	100.00	3478.60	7.76	107.08	0.24	3508.17	7.83			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	448	100.00	3478.60	7.76	107.08	0.24	3508.17	7.83			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	04:40:00	Car	10065	100.00	103960.77	10.33	60606.32	6.02	47927.57	4.76			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10065	100.00	103978.86	10.33	60615.19	6.02	47937.63	4.76			Truck	1	N/A	18.10	18.10	8.87	8.87	10.06	10.06			
US 75 Southbound	04:40:00	Car	10380	100.00	107599.59	10.37	56891.59	5.48	55177.04	5.32			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10380	100.00	107636.80	10.37	56911.28	5.48	55196.05	5.32			Truck	3	N/A	37.20	12.40	19.69	6.56	19.01	6.34			
Entire System	04:45:00	Car	108203	98.32	1194396.62	11.04	576284.62	5.33	441677.00	4.08			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1850	1.68	14299.99	7.73	849.40	0.46	14096.72	7.62			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	110053	100.00	1209201.88	10.99	577362.19	5.25	455953.00	4.14			Truck	30	N/A	505.10	16.84	228.17	7.61	179.31	5.98			
Greenville Ave Northbound	04:45:00	Car	8641	100.00	39529.88	4.57	23513.93	2.72	10066.05	1.16			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8641	100.00	39536.18	4.58	23516.28	2.72	10068.18	1.17			Truck	5	N/A	6.30	1.26	2.35	0.47	2.13	0.43			
Greenville Ave Southbound	04:45:00	Car	4286	100.00	13474.10	3.14	4303.53	1.00	5816.70	1.36			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4286	100.00	13474.40	3.14	4303.83	1.00	5816.70	1.36			Truck	1	N/A	0.30	0.30	0.30	0.30	0.00	0.00			
IH 635 Eastbound	04:45:00	Car	2858	100.00	12005.08	4.20	1060.46	0.37	12561.25	4.40			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2858	100.00	12005.08	4.20	1060.46	0.37	12561.25	4.40			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	04:45:00	Car	3465	100.00	11612.91	3.35	688.96	0.20	12506.15	3.61			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3465	100.00	11612.91	3.35	688.96	0.20	12506.15	3.61			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	04:45:00	Car	1527	100.00	3366.10	2.20	232.62	0.15	3611.48	2.37			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1527	100.00	3366.10	2.20	232.62	0.15	3611.48	2.37			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	04:45:00	Car	1139	100.00	3410.40	2.99	221.84	0.19	3649.32	3.20			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1139	100.00	3410.40	2.99	221.84	0.19	3649.32	3.20			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	04:45:00	Car	21466	100.00	74134.94	3.45	47713.96	2.22	17650.44	0.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	21466	100.00	74157.62	3.45	47725.82	2.22	17657.56	0.82			Truck	9	N/A	22.70	2.52	11.86	1.32	7.12	0.79			
US 75 Frontage Rd Southbound	04:45:00	Car	17632	100.00	31879.54	1.81	12336.98	0.70	12714.26	0.72			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	17632	100.00	31901.24	1.81	12345.65	0.70	12723.21	0.72			Truck	6	N/A	21.70	3.62	8.67	1.44	8.95	1.49			
US 75 HOV Northbound	04:45:00	Car	704	100.00	5075.00	7.21	125.00	0.18	5157.13	7.33			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	704	100.00	5075.00	7.21	125.00	0.18	5157.13	7.33			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	04:45:00	Car	488	100.00	3680.60	7.54	113.32	0.23	3729.09	7.64			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	488	100.00	3680.60	7.54	113.32	0.23	3729.09	7.64			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	04:45:00	Car	10082	100.00	106049.16	10.52	60292.84	5.98	50566.28	5.02			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10082	100.00	106073.87	10.52	60304.03	5.98	50581.22	5.02			Truck	1	N/A	24.70	24.70	11.20	11.20	14.94	14.94			
US 75 Southbound	04:45:00	Car	10297	100.00	107961.99	10.48	57576.98	5.59	54820.23	5.32			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10297	100.00	107989.20	10.49	57591.75	5.59	54833.73	5.33			Truck	3	N/A	27.20	9.07	14.77	4.92	13.50	4.50			
Entire System	04:50:00	Car	107150	98.28	1172878.12	10.95	555077.06	5.18	443427.78	4.14			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1871	1.72	14390.19	7.69	845.40	0.45	14192.57	7.59			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	109021	100.00	1187732.88	10.89	556127.81	5.10	457790.38	4.20			Truck	28	N/A	464.30	16.58	205.35	7.33	170.05	6.07			
Greenville Ave Northbound	04:50:00	Car	8571	100.00	42761.03	4.99	25547.93	2.98	10797.38	1.26			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8571	100.00	42763.33	4.99	25549.30	2.98	10797.84	1.26			Truck	2	N/A	2.30	1.15	1.37	0.69	0.46	0.23			
Greenville Ave Southbound	04:50:00	Car	4250	100.00	13649.10	3.21	4151.06	0.98	6041.39	1.42			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4250	100.00	13650.10	3.21	4151.38	0.98	6041.85	1.42			Truck	3	N/A	1.00	0.33	0.33	0.11	0.46	0.15			
IH 635 Eastbound	04:50:00	Car	2863	100.00	12432.40	4.34	1106.70	0.39	12992.50	4.54			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2863	100.00	12432.40	4.34	1106.70	0.39	12992.50	4.54			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	04:50:00	Car	3448	100.00	11484.51	3.33	684.12	0.20	12376.88	3.59			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3448	100.00	11484.51	3.33	684.12	0.20	12376.88	3.59			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	04:50:00	Car	1436	100.00	3276.00	2.28	215.96	0.15	3522.81	2.45			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1436	100.00	3276.00	2.28	215.96	0.15	3522.81	2.45			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	04:50:00	Car	1048	100.00	3299.20	3.15	205.26	0.20	3516.11	3.36			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1048	100.00	3299.20	3.15	205.26	0.20	3516.11	3.36			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	04:50:00	Car	21408	100.00	74767.27	3.49	47388.93	2.21	18288.14	0.85			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	21408	100.00	74790.36	3.49	47399.35	2.21	18296.52	0.85			Truck	8	N/A	23.10	2.89	10.43	1.30	8.38	1.05			
US 75 Frontage Rd Southbound	04:50:00	Car	17541	100.00	33577.73	1.91	13813.73	0.79	12842.60	0.73			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	17541	100.00	33593.63	1.92	13819.25	0.79	12849.66	0.73			Truck	6	N/A	15.90	2.65	5.52	0.92	7.06	1.18			
US 75 HOV Northbound	04:50:00	Car	766	100.00	5611.60	7.33	136.64	0.18	5692.67	7.43			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	766	100.00	5611.60	7.33	136.64	0.18	5692.67	7.43			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	04:50:00	Car	510	100.00	3759.00	7.37	115.12	0.23	3819.37	7.49			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	510	100.00	3759.00	7.37	115.12	0.23	3819.37	7.49			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	04:50:00	Car	10448	100.00	107112.48	10.25	59307.08	5.68	52818.90	5.06			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10448	100.00	107142.88	10.25	59321.30	5.68	52836.75	5.06			Truck	2	N/A	30.40	15.20	14.22	7.11	17.85	8.92			
US 75 Southbound	04:50:00	Car	10243	100.00	107591.84	10.50	56993.64	5.56	55067.05	5.38			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10243	100.00	107618.14	10.51	57006.73	5.57	55081.52	5.38			Truck	3	N/A	26.30	8.77	13.10	4.37	14.48	4.83			
Entire System	04:55:00	Car	106262	98.27	1153160.62	10.85	534637.44	5.03	446413.97	4.20			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1874	1.73	14141.69	7.55	834.10	0.45	13940.79	7.44			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	108136	100.00	1167764.75	10.80	535671.69	4.95	460528.03	4.26			Truck	21	N/A	461.80	21.99	200.15	9.53	173.31	8.25			
Greenville Ave Northbound	04:55:00	Car	8469	100.00	45870.93	5.42	27931.70	3.30	11246.62	1.33			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8469	100.00	45873.23	5.42	27933.08	3.30	11247.08	1.33			Truck	2	N/A	2.30	1.15	1.37	0.69	0.46	0.23			
Greenville Ave Southbound	04:55:00	Car	4172	100.00	13924.90	3.34	4193.49	1.01	6196.43	1.49			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4172	100.00	13933.80	3.34	4196.21	1.01	6200.66	1.49			Truck	5	N/A	8.90	1.78	2.72	0.54	4.22	0.84			
IH 635 Eastbound	04:55:00	Car	2924	100.00	12897.50	4.41	1170.18	0.40	13449.80	4.60			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2924	100.00	12897.50	4.41	1170.18	0.40	13449.80	4.60			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	04:55:00	Car	3546	100.00	11477.21	3.24	684.92	0.19	12381.29	3.49			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3546	100.00	11477.21	3.24	684.92	0.19	12381.29	3.49			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	04:55:00	Car	1402	100.00	3244.40	2.31	212.82	0.15	3493.48	2.49			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1402	100.00	3244.40	2.31	212.82	0.15	3493.48	2.49			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	04:55:00	Car	1068	100.00	3252.10	3.05	204.47	0.19	3472.47	3.25			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1068	100.00	3252.10	3.05	204.47	0.19	3472.47	3.25			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	04:55:00	Car	21357	100.00	74691.87	3.50	47159.17	2.21	18364.31	0.86			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	21357	100.00	74707.37	3.50	47165.89	2.21	18370.12	0.86			Truck	8	N/A	15.50	1.94	6.72	0.84	5.81	0.73			
US 75 Frontage Rd Southbound	04:55:00	Car	17219	100.00	35047.79	2.04	15340.62	0.89	12775.39	0.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	17219	100.00	35062.39	2.04	15345.37	0.89	12782.05	0.74			Truck	6	N/A	14.60	2.43	4.75	0.79	6.66	1.11			
US 75 HOV Northbound	04:55:00	Car	774	100.00	6077.40	7.85	153.88	0.20	6152.45	7.95			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	774	100.00	6077.40	7.85	153.88	0.20	6152.45	7.95			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	04:55:00	Car	512	100.00	3756.20	7.34	117.19	0.23	3804.12	7.43			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	512	100.00	3756.20	7.34	117.19	0.23	3804.12	7.43			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	04:55:00	Car	10856	100.00	108249.79	9.97	57807.50	5.32	55759.67	5.14			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10856	100.00	108284.48	9.97	57823.70	5.33	55780.04	5.14			Truck	4	N/A	34.70	8.67	16.20	4.05	20.36	5.09			
US 75 Southbound	04:55:00	Car	10231	100.00	106543.88	10.41	55330.96	5.41	55756.59	5.45			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10231	100.00	106568.98	10.42	55342.46	5.41	55771.48	5.45			Truck	3	N/A	25.10	8.37	11.51	3.84	14.90	4.97			
Entire System	05:00:00	Car	104533	98.19	1132835.62	10.84	515588.06	4.93	447765.34	4.28			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1923	1.81	13924.50	7.24	842.90	0.44	13706.33	7.13			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	106456	100.00	1147270.12	10.78	516631.75	4.85	461674.06	4.34			Truck	20	N/A	510.10	25.51	200.79	10.04	202.15	10.11			
Greenville Ave Northbound	05:00:00	Car	8160	100.00	47774.45	5.85	30046.74	3.68	11148.81	1.37			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8160	100.00	47776.75	5.85	30048.12	3.68	11149.27	1.37			Truck	2	N/A	2.30	1.15	1.37	0.69	0.46	0.23			
Greenville Ave Southbound	05:00:00	Car	4222	100.00	14246.70	3.37	4254.85	1.01	6339.39	1.50			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4222	100.00	14262.90	3.38	4259.50	1.01	6346.79	1.50			Truck	7	N/A	16.20	2.31	4.66	0.67	7.40	1.06			
IH 635 Eastbound	05:00:00	Car	2982	100.00	12944.59	4.34	1177.37	0.39	13516.66	4.53			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2982	100.00	12944.59	4.34	1177.37	0.39	13516.66	4.53			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	05:00:00	Car	3641	100.00	11719.81	3.22	691.19	0.19	12629.24	3.47			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3641	100.00	11719.81	3.22	691.19	0.19	12629.24	3.47			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
