			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
Entire System	05:05:00	Car	77051	98.59	717157.25	9.31	231265.16	3.00	366200.56	4.75			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1100	1.41	7837.90	7.13	531.70	0.48	7656.30	6.96			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	78151	100.00	725440.12	9.28	231927.16	2.97	374082.72	4.79			Truck	25	N/A	444.90	17.80	130.30	5.21	225.85	9.03			
Greenville Ave Northbound	05:05:00	Car	5585	100.00	15292.69	2.74	6178.62	1.11	5625.50	1.01			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5585	100.00	15298.69	2.74	6179.50	1.11	5628.71	1.01			Truck	2	N/A	6.00	3.00	0.88	0.44	3.21	1.61			
Greenville Ave Southbound	05:05:00	Car	2767	100.00	5833.10	2.11	1466.13	0.53	2769.40	1.00			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2767	100.00	5835.50	2.11	1466.71	0.53	2770.64	1.00			Truck	3	N/A	2.40	0.80	0.58	0.19	1.25	0.42			
IH 635 Eastbound	05:05:00	Car	2343	100.00	10869.49	4.64	914.59	0.39	11425.44	4.88			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2343	100.00	10869.49	4.64	914.59	0.39	11425.44	4.88			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	05:05:00	Car	3134	100.00	10926.10	3.49	655.43	0.21	11753.54	3.75			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3134	100.00	10926.10	3.49	655.43	0.21	11753.54	3.75			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	05:05:00	Car	1006	100.00	2833.60	2.82	186.45	0.19	3060.35	3.04			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1006	100.00	2833.60	2.82	186.45	0.19	3060.35	3.04			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	05:05:00	Car	1050	100.00	3230.60	3.08	209.43	0.20	3445.80	3.28			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1050	100.00	3230.60	3.08	209.43	0.20	3445.80	3.28			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	05:05:00	Car	16326	100.00	36534.43	2.24	18491.17	1.13	12023.22	0.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16326	100.00	36570.03	2.24	18511.71	1.13	12032.80	0.74			Truck	9	N/A	35.60	3.96	20.55	2.28	9.58	1.06			
US 75 Frontage Rd Southbound	05:05:00	Car	14396	100.00	25414.49	1.77	10630.83	0.74	9589.15	0.67			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14396	100.00	25440.39	1.77	10639.80	0.74	9600.12	0.67			Truck	13	N/A	25.90	1.99	8.97	0.69	10.97	0.84			
US 75 HOV Northbound	05:05:00	Car	690	100.00	4763.00	6.90	117.16	0.17	4885.12	7.08			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	690	100.00	4763.00	6.90	117.16	0.17	4885.12	7.08			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	05:05:00	Car	130	100.00	844.00	6.49	32.83	0.25	853.14	6.56			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	130	100.00	844.00	6.49	32.83	0.25	853.14	6.56			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	05:05:00	Car	10219	100.00	77586.41	7.59	21551.24	2.11	63291.86	6.19			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10219	100.00	77608.90	7.59	21554.63	2.11	63313.36	6.20			Truck	3	N/A	22.50	7.50	3.39	1.13	21.50	7.17			
US 75 Southbound	05:05:00	Car	7811	100.00	50545.68	6.47	5745.58	0.74	51005.08	6.53			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7811	100.00	50604.08	6.48	5751.19	0.74	51065.22	6.54			Truck	7	N/A	58.40	8.34	5.61	0.80	60.14	8.59			
Entire System	05:10:00	Car	66324	98.56	640446.06	9.66	208434.59	3.14	327177.75	4.93			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	971	1.44	7176.20	7.39	475.60	0.49	7016.67	7.23			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	67295	100.00	648039.19	9.63	209038.53	3.11	334401.66	4.97			Truck	30	N/A	416.60	13.89	128.35	4.28	207.42	6.91			
Greenville Ave Northbound	05:10:00	Car	4832	100.00	13333.79	2.76	5097.30	1.05	5104.37	1.06			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4832	100.00	13342.60	2.76	5099.10	1.06	5108.80	1.06			Truck	2	N/A	8.80	4.40	1.81	0.90	4.44	2.22			
Greenville Ave Southbound	05:10:00	Car	2512	100.00	5208.30	2.07	1229.11	0.49	2525.04	1.01			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2512	100.00	5210.40	2.07	1229.38	0.49	2526.29	1.01			Truck	2	N/A	2.10	1.05	0.28	0.14	1.25	0.62			
IH 635 Eastbound	05:10:00	Car	2059	100.00	9292.20	4.51	761.93	0.37	9799.80	4.76			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2059	100.00	9292.20	4.51	761.93	0.37	9799.80	4.76			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	05:10:00	Car	2855	100.00	9926.40	3.48	601.70	0.21	10663.74	3.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2855	100.00	9926.40	3.48	601.70	0.21	10663.74	3.74			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	05:10:00	Car	866	100.00	2392.60	2.76	162.14	0.19	2574.14	2.97			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	866	100.00	2392.60	2.76	162.14	0.19	2574.14	2.97			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	05:10:00	Car	950	100.00	3020.90	3.18	193.97	0.20	3224.83	3.39			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	950	100.00	3020.90	3.18	193.97	0.20	3224.83	3.39			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	05:10:00	Car	13939	100.00	32618.38	2.34	17297.97	1.24	10220.16	0.73			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13939	100.00	32656.37	2.34	17322.97	1.24	10228.62	0.73			Truck	8	N/A	38.00	4.75	25.00	3.13	8.46	1.06			
US 75 Frontage Rd Southbound	05:10:00	Car	12554	100.00	22607.49	1.80	9865.65	0.79	8255.86	0.66			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	12554	100.00	22636.29	1.80	9876.37	0.79	8267.87	0.66			Truck	13	N/A	28.80	2.22	10.72	0.82	12.01	0.92			
US 75 HOV Northbound	05:10:00	Car	624	100.00	4292.20	6.88	105.13	0.17	4386.03	7.03			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	624	100.00	4292.20	6.88	105.13	0.17	4386.03	7.03			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	05:10:00	Car	118	100.00	752.40	6.38	29.09	0.25	763.11	6.47			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	118	100.00	752.40	6.38	29.09	0.25	763.11	6.47			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	05:10:00	Car	9046	100.00	70122.55	7.75	18479.43	2.04	58434.07	6.46			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	9046	100.00	70142.75	7.75	18481.40	2.04	58454.54	6.46			Truck	2	N/A	20.20	10.10	1.97	0.98	20.48	10.24			
US 75 Southbound	05:10:00	Car	6703	100.00	45587.26	6.80	5071.53	0.76	46082.32	6.87			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6703	100.00	45638.36	6.81	5075.64	0.76	46135.79	6.88			Truck	6	N/A	51.10	8.52	4.11	0.68	53.47	8.91			
Entire System	05:15:00	Car	55802	98.54	539270.56	9.66	177261.45	3.18	275606.41	4.94			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	829	1.46	6350.70	7.66	415.90	0.50	6213.50	7.50			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	56631	100.00	545990.56	9.64	177796.77	3.14	281999.22	4.98			Truck	31	N/A	369.30	11.91	119.40	3.85	179.35	5.79			
Greenville Ave Northbound	05:15:00	Car	4010	100.00	10934.70	2.73	4037.26	1.01	4273.77	1.07			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4010	100.00	10942.60	2.73	4039.06	1.01	4277.74	1.07			Truck	1	N/A	7.90	7.90	1.81	1.81	3.97	3.97			
Greenville Ave Southbound	05:15:00	Car	2199	100.00	4425.70	2.01	1039.82	0.47	2148.35	0.98			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2199	100.00	4427.80	2.01	1040.10	0.47	2149.60	0.98			Truck	2	N/A	2.10	1.05	0.28	0.14	1.25	0.62			
IH 635 Eastbound	05:15:00	Car	1733	100.00	7407.61	4.27	591.99	0.34	7838.27	4.52			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1733	100.00	7407.61	4.27	591.99	0.34	7838.27	4.52			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	05:15:00	Car	2557	100.00	8642.31	3.38	535.89	0.21	9283.16	3.63			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2557	100.00	8642.31	3.38	535.89	0.21	9283.16	3.63			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	05:15:00	Car	728	100.00	1957.60	2.69	133.41	0.18	2111.79	2.90			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	728	100.00	1957.60	2.69	133.41	0.18	2111.79	2.90			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	05:15:00	Car	811	100.00	2545.40	3.14	166.53	0.21	2724.14	3.36			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	811	100.00	2545.40	3.14	166.53	0.21	2724.14	3.36			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	05:15:00	Car	11353	100.00	28123.60	2.48	15856.87	1.40	8192.45	0.72			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11353	100.00	28161.10	2.48	15885.92	1.40	8197.84	0.72			Truck	7	N/A	37.50	5.36	29.05	4.15	5.39	0.77			
US 75 Frontage Rd Southbound	05:15:00	Car	10541	100.00	18303.90	1.74	8023.21	0.76	6672.00	0.63			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10541	100.00	18325.11	1.74	8031.32	0.76	6680.53	0.63			Truck	12	N/A	21.20	1.77	8.11	0.68	8.53	0.71			
US 75 HOV Northbound	05:15:00	Car	556	100.00	3794.60	6.82	93.92	0.17	3900.62	7.02			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	556	100.00	3794.60	6.82	93.92	0.17	3900.62	7.02			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	05:15:00	Car	92	100.00	582.40	6.33	21.86	0.24	590.53	6.42			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	92	100.00	582.40	6.33	21.86	0.24	590.53	6.42			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	05:15:00	Car	7762	100.00	59766.00	7.70	14857.46	1.91	50872.23	6.55			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7762	100.00	59786.00	7.70	14859.39	1.91	50892.53	6.56			Truck	2	N/A	20.00	10.00	1.93	0.97	20.30	10.15			
US 75 Southbound	05:15:00	Car	5575	100.00	38634.80	6.93	4287.94	0.77	39043.76	7.00			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5575	100.00	38677.11	6.94	4291.48	0.77	39087.84	7.01			Truck	6	N/A	42.30	7.05	3.54	0.59	44.08	7.35			
Entire System	05:20:00	Car	45177	98.51	424854.88	9.40	140870.94	3.12	217353.34	4.81			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	683	1.49	5137.80	7.52	341.00	0.50	5022.19	7.35			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	45860	100.00	430302.09	9.38	141318.70	3.08	222518.75	4.85			Truck	28	N/A	309.40	11.05	106.77	3.81	143.32	5.12			
Greenville Ave Northbound	05:20:00	Car	3118	100.00	8592.00	2.76	3077.04	0.99	3422.83	1.10			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3118	100.00	8599.90	2.76	3078.84	0.99	3426.80	1.10			Truck	1	N/A	7.90	7.90	1.81	1.81	3.97	3.97			
Greenville Ave Southbound	05:20:00	Car	1745	100.00	3394.60	1.95	784.44	0.45	1666.07	0.95			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1745	100.00	3396.60	1.95	784.72	0.45	1667.25	0.96			Truck	1	N/A	2.00	2.00	0.28	0.28	1.17	1.17			
IH 635 Eastbound	05:20:00	Car	1371	100.00	5436.80	3.97	417.93	0.30	5785.52	4.22			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1371	100.00	5436.80	3.97	417.93	0.30	5785.52	4.22			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	05:20:00	Car	2111	100.00	7047.61	3.34	441.13	0.21	7572.90	3.59			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2111	100.00	7047.61	3.34	441.13	0.21	7572.90	3.59			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	05:20:00	Car	561	100.00	1465.80	2.61	100.06	0.18	1584.23	2.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	561	100.00	1465.80	2.61	100.06	0.18	1584.23	2.82			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	05:20:00	Car	601	100.00	1841.70	3.06	122.36	0.20	1971.45	3.28			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	601	100.00	1841.70	3.06	122.36	0.20	1971.45	3.28			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	05:20:00	Car	8952	100.00	23225.88	2.59	13919.90	1.55	6217.48	0.69			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8952	100.00	23268.38	2.60	13953.79	1.56	6222.98	0.70			Truck	7	N/A	42.50	6.07	33.89	4.84	5.50	0.79			
US 75 Frontage Rd Southbound	05:20:00	Car	8457	100.00	13293.79	1.57	5398.54	0.64	5128.26	0.61			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8457	100.00	13310.29	1.57	5403.70	0.64	5135.61	0.61			Truck	11	N/A	16.50	1.50	5.16	0.47	7.35	0.67			
US 75 HOV Northbound	05:20:00	Car	450	100.00	3040.60	6.76	74.53	0.17	3155.13	7.01			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	450	100.00	3040.60	6.76	74.53	0.17	3155.13	7.01			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	05:20:00	Car	74	100.00	466.00	6.30	17.73	0.24	470.91	6.36			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	74	100.00	466.00	6.30	17.73	0.24	470.91	6.36			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	05:20:00	Car	6447	100.00	47779.67	7.41	11088.43	1.72	41587.06	6.45			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6447	100.00	47794.67	7.41	11089.89	1.72	41602.38	6.45			Truck	2	N/A	15.00	7.50	1.45	0.73	15.32	7.66			
US 75 Southbound	05:20:00	Car	4465	100.00	30704.01	6.88	3462.73	0.78	30970.15	6.94			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4465	100.00	30734.21	6.88	3465.77	0.78	31001.10	6.94			Truck	5	N/A	30.20	6.04	3.04	0.61	30.95	6.19			
Entire System	05:25:00	Car	34511	98.52	304942.84	8.84	101836.62	2.95	157589.05	4.57			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	518	1.48	3807.90	7.35	274.20	0.53	3701.21	7.15			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	35029	100.00	308980.03	8.82	102194.32	2.92	161391.39	4.61			Truck	23	N/A	229.40	9.97	83.49	3.63	101.18	4.40			
Greenville Ave Northbound	05:25:00	Car	2260	100.00	6120.40	2.71	2078.34	0.92	2529.68	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2260	100.00	6128.30	2.71	2080.15	0.92	2533.65	1.12			Truck	1	N/A	7.90	7.90	1.81	1.81	3.97	3.97			
Greenville Ave Southbound	05:25:00	Car	1323	100.00	2321.60	1.75	535.05	0.40	1157.12	0.87			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1323	100.00	2321.60	1.75	535.05	0.40	1157.12	0.87			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Eastbound	05:25:00	Car	981	100.00	3523.00	3.59	255.47	0.26	3781.79	3.86			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	981	100.00	3523.00	3.59	255.47	0.26	3781.79	3.86			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	05:25:00	Car	1628	100.00	5469.91	3.36	341.88	0.21	5882.19	3.61			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1628	100.00	5469.91	3.36	341.88	0.21	5882.19	3.61			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	05:25:00	Car	392	100.00	977.60	2.49	67.63	0.17	1061.29	2.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	392	100.00	977.60	2.49	67.63	0.17	1061.29	2.71			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	05:25:00	Car	425	100.00	1421.80	3.35	90.65	0.21	1517.87	3.57			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	425	100.00	1421.80	3.35	90.65	0.21	1517.87	3.57			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	05:25:00	Car	6702	100.00	17494.49	2.61	11007.17	1.64	4366.85	0.65			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6702	100.00	17534.69	2.62	11041.04	1.65	4370.82	0.65			Truck	6	N/A	40.20	6.70	33.87	5.65	3.97	0.66			
